AN;MN;Symbol;AW;u_AW;Abundance;u_Abundance;isoSymbol;allIsoSymbol
49;108;In;107.9096935;0.0000093;0;0;108In;108In
49;109;In;108.9071514;0.0000043;0;0;109In;109In
49;110;In;109.90717;0.000012;0;0;110In;110In
49;111;In;110.9051085;0.0000038;0;0;111In;111In
49;112;In;111.9055377;0.0000046;0;0;112In;112In
49;113;In;112.90406184;0.00000091;0.0429;0.0005;113In;113In
49;114;In;113.90491791;0.00000094;0;0;114In;114In
49;115;In;114.903878776;0.000000012;0.9571;0.0005;In;115In
49;116;In;115.90525999;0.00000024;0;0;116In;116In
49;117;In;116.9045157;0.0000052;0;0;117In;117In
49;118;In;117.9063566;0.0000083;0;0;118In;118In
49;119;In;118.9058507;0.0000078;0;0;119In;119In
49;120;In;119.907967;0.000043;0;0;120In;120In
49;121;In;120.907851;0.000029;0;0;121In;121In
49;122;In;121.910281;0.000054;0;0;122In;122In
49;123;In;122.910434;0.000021;0;0;123In;123In
49;124;In;123.913182;0.000033;0;0;124In;124In
49;125;In;124.913605;0.000029;0;0;125In;125In
49;126;In;125.916507;0.000029;0;0;126In;126In
49;127;In;126.917446;0.000023;0;0;127In;127In
49;128;In;127.9204;0.00016;0;0;128In;128In
49;129;In;128.9218053;0.0000029;0;0;129In;129In
49;130;In;129.924977;0.000041;0;0;130In;130In
49;131;In;130.9269715;0.0000029;0;0;131In;131In
49;132;In;131.933001;0.000064;0;0;132In;132In
49;133;In;132.93831;0.00215;0;0;133In;133In
49;134;In;133.94454;0.00325;0;0;134In;134In
49;135;In;134.95005;0.00435;0;0;135In;135In
50;99;Sn;98.94853;0.00545;0;0;99Sn;99Sn
50;100;Sn;99.9385;0.00032;0;0;100Sn;100Sn
50;101;Sn;100.93526;0.00032;0;0;101Sn;101Sn
50;102;Sn;101.93029;0.00011;0;0;102Sn;102Sn
50;103;Sn;102.928105;0.000076;0;0;103Sn;103Sn
50;104;Sn;103.9231052;0.0000062;0;0;104Sn;104Sn
50;105;Sn;104.9212684;0.0000043;0;0;105Sn;105Sn
50;106;Sn;105.9169574;0.0000055;0;0;106Sn;106Sn
50;107;Sn;106.9157137;0.0000057;0;0;107Sn;107Sn
50;108;Sn;107.9118943;0.0000058;0;0;108Sn;108Sn
50;109;Sn;108.9112921;0.0000085;0;0;109Sn;109Sn
50;110;Sn;109.907845;0.000015;0;0;110Sn;110Sn
50;111;Sn;110.9077401;0.0000058;0;0;111Sn;111Sn
50;112;Sn;111.90482387;0.00000061;0.0097;0.0001;112Sn;112Sn
50;113;Sn;112.9051757;0.0000018;0;0;113Sn;113Sn
50;114;Sn;113.9027827;0.000001;0.0066;0.0001;114Sn;114Sn
50;115;Sn;114.903344699;0.000000016;0.0034;0.0001;115Sn;115Sn
50;116;Sn;115.9017428;0.0000001;0.1454;0.0009;116Sn;116Sn
50;117;Sn;116.90295398;0.00000052;0.0768;0.0007;117Sn;117Sn
50;118;Sn;117.90160657;0.00000054;0.2422;0.0009;118Sn;118Sn
50;119;Sn;118.90331117;0.00000078;0.0859;0.0004;119Sn;119Sn
50;120;Sn;119.90220163;0.00000097;0.3258;0.0009;Sn;120Sn
50;121;Sn;120.9042426;0.000001;0;0;121Sn;121Sn
50;122;Sn;121.9034438;0.0000026;0.0463;0.0003;122Sn;122Sn
50;123;Sn;122.9057252;0.0000026;0;0;123Sn;123Sn
50;124;Sn;123.9052766;0.0000011;0.0579;0.0005;124Sn;124Sn
50;125;Sn;124.9077864;0.0000011;0;0;125Sn;125Sn
50;126;Sn;125.907659;0.000011;0;0;126Sn;126Sn
50;127;Sn;126.91039;0.000011;0;0;127Sn;127Sn
50;128;Sn;127.910507;0.000019;0;0;128Sn;128Sn
50;129;Sn;128.913465;0.000021;0;0;129Sn;129Sn
50;130;Sn;129.9139738;0.0000023;0;0;130Sn;130Sn
50;131;Sn;130.917045;0.0000065;0;0;131Sn;131Sn
50;132;Sn;131.9178267;0.0000031;0;0;132Sn;132Sn
50;133;Sn;132.9239134;0.0000026;0;0;133Sn;133Sn
50;134;Sn;133.9286821;0.0000035;0;0;134Sn;134Sn
50;135;Sn;134.9349086;0.0000033;0;0;135Sn;135Sn
50;136;Sn;135.93999;0.00435;0;0;136Sn;136Sn
50;137;Sn;136.94655;0.00545;0;0;137Sn;137Sn
50;138;Sn;137.95184;0.00645;0;0;138Sn;138Sn
51;103;Sb;102.93969;0.00325;0;0;103Sb;103Sb
51;104;Sb;103.93648;0.00013;0;0;104Sb;104Sb
51;105;Sb;104.931276;0.000023;0;0;105Sb;105Sb
51;106;Sb;105.928638;0.000008;0;0;106Sb;106Sb
51;107;Sb;106.9241506;0.0000045;0;0;107Sb;107Sb
51;108;Sb;107.9222267;0.0000059;0;0;108Sb;108Sb
51;109;Sb;108.9181411;0.0000057;0;0;109Sb;109Sb
51;110;Sb;109.9168543;0.0000064;0;0;110Sb;110Sb
51;111;Sb;110.9132182;0.0000095;0;0;111Sb;111Sb
51;112;Sb;111.9124;0.000019;0;0;112Sb;112Sb
51;113;Sb;112.909375;0.000018;0;0;113Sb;113Sb
51;114;Sb;113.90929;0.000023;0;0;114Sb;114Sb
51;115;Sb;114.906598;0.000017;0;0;115Sb;115Sb
51;116;Sb;115.9067931;0.0000055;0;0;116Sb;116Sb
51;117;Sb;116.9048415;0.0000091;0;0;117Sb;117Sb
51;118;Sb;117.9055321;0.0000032;0;0;118Sb;118Sb
51;119;Sb;118.9039455;0.0000083;0;0;119Sb;119Sb
51;120;Sb;119.9050794;0.0000077;0;0;120Sb;120Sb
51;121;Sb;120.903812;0.000003;0.5721;0.0005;Sb;121Sb
51;122;Sb;121.9051699;0.000003;0;0;122Sb;122Sb
51;123;Sb;122.9042132;0.0000023;0.4279;0.0005;123Sb;123Sb
51;124;Sb;123.905935;0.0000023;0;0;124Sb;124Sb
51;125;Sb;124.905253;0.0000028;0;0;125Sb;125Sb
51;126;Sb;125.907253;0.000034;0;0;126Sb;126Sb
51;127;Sb;126.9069243;0.0000055;0;0;127Sb;127Sb
51;128;Sb;127.909146;0.000021;0;0;128Sb;128Sb
51;129;Sb;128.909147;0.000023;0;0;129Sb;129Sb
51;130;Sb;129.911662;0.000015;0;0;130Sb;130Sb
51;131;Sb;130.9119888;0.0000023;0;0;131Sb;131Sb
51;132;Sb;131.9145077;0.0000029;0;0;132Sb;132Sb
51;133;Sb;132.9152732;0.0000034;0;0;133Sb;133Sb
51;134;Sb;133.9205357;0.0000018;0;0;134Sb;134Sb
51;135;Sb;134.9251851;0.0000031;0;0;135Sb;135Sb
51;136;Sb;135.9307459;0.0000068;0;0;136Sb;136Sb
51;137;Sb;136.93555;0.00032;0;0;137Sb;137Sb
51;138;Sb;137.94145;0.00325;0;0;138Sb;138Sb
51;139;Sb;138.94655;0.00435;0;0;139Sb;139Sb
51;140;Sb;139.95283;0.00645;0;0;140Sb;140Sb
52;105;Te;104.9433;0.00032;0;0;105Te;105Te
52;106;Te;105.9375;0.00011;0;0;106Te;106Te
52;107;Te;106.935012;0.000076;0;0;107Te;107Te
52;108;Te;107.9293805;0.0000058;0;0;108Te;108Te
52;109;Te;108.9273045;0.0000047;0;0;109Te;109Te
52;110;Te;109.9224581;0.0000071;0;0;110Te;110Te
52;111;Te;110.9210006;0.0000069;0;0;111Te;111Te
52;112;Te;111.9167279;0.000009;0;0;112Te;112Te
52;113;Te;112.915891;0.00003;0;0;113Te;113Te
52;114;Te;113.912089;0.00003;0;0;114Te;114Te
52;115;Te;114.911902;0.00003;0;0;115Te;115Te
52;116;Te;115.90846;0.00003;0;0;116Te;116Te
52;117;Te;116.908646;0.000014;0;0;117Te;117Te
52;118;Te;117.905854;0.00002;0;0;118Te;118Te
52;119;Te;118.9064071;0.0000085;0;0;119Te;119Te
52;120;Te;119.9040593;0.0000033;0.0009;0.0001;120Te;120Te
52;121;Te;120.904944;0.000028;0;0;121Te;121Te
52;122;Te;121.9030435;0.0000016;0.0255;0.0012;122Te;122Te
52;123;Te;122.9042698;0.0000016;0.0089;0.0003;123Te;123Te
52;124;Te;123.9028171;0.0000016;0.0474;0.0014;124Te;124Te
52;125;Te;124.9044299;0.0000016;0.0707;0.0015;125Te;125Te
52;126;Te;125.9033109;0.0000016;0.1884;0.0025;126Te;126Te
52;127;Te;126.9052257;0.0000016;0;0;127Te;127Te
52;128;Te;127.90446128;0.00000093;0.3174;0.0008;128Te;128Te
52;129;Te;128.90659646;0.00000093;0;0;129Te;129Te
52;130;Te;129.906222748;0.000000012;0.3408;0.0062;Te;130Te
52;131;Te;130.908522213;0.000000065;0;0;131Te;131Te
52;132;Te;131.9085467;0.0000037;0;0;132Te;132Te
52;133;Te;132.9109688;0.0000039;0;0;133Te;133Te
52;134;Te;133.911394;0.000003;0;0;134Te;134Te
52;135;Te;134.9165557;0.0000029;0;0;135Te;135Te
52;136;Te;135.9201006;0.0000026;0;0;136Te;136Te
52;137;Te;136.9255989;0.0000027;0;0;137Te;137Te
52;138;Te;137.9294722;0.0000047;0;0;138Te;138Te
52;139;Te;138.9353672;0.0000038;0;0;139Te;139Te
52;140;Te;139.939499;0.00003;0;0;140Te;140Te
52;141;Te;140.9458;0.00435;0;0;141Te;141Te
52;142;Te;141.95022;0.00545;0;0;142Te;142Te
52;143;Te;142.95676;0.00545;0;0;143Te;143Te
53;107;I;106.94678;0.00325;0;0;107I;107I
53;108;I;107.94348;0.00014;0;0;108I;108I
53;109;I;108.9380853;0.0000061;0;0;109I;109I
53;110;I;109.935089;0.000054;0;0;110I;110I
53;111;I;110.9302692;0.0000051;0;0;111I;111I
53;112;I;111.928005;0.000011;0;0;112I;112I
53;113;I;112.9236501;0.0000086;0;0;113I;113I
53;114;I;113.92185;0.00325;0;0;114I;114I
53;115;I;114.918048;0.000031;0;0;115I;115I
53;116;I;115.91681;0.0001;0;0;116I;116I
53;117;I;116.913648;0.000028;0;0;117I;117I
53;118;I;117.913074;0.000021;0;0;118I;118I
53;119;I;118.910074;0.00003;0;0;119I;119I
53;120;I;119.910087;0.000016;0;0;120I;120I
53;121;I;120.9074051;0.0000058;0;0;121I;121I
53;122;I;121.9075888;0.0000056;0;0;122I;122I
53;123;I;122.9055885;0.000004;0;0;123I;123I
53;124;I;123.906209;0.0000026;0;0;124I;124I
53;125;I;124.9046294;0.0000016;0;0;125I;125I
53;126;I;125.9056233;0.0000041;0;0;126I;126I
53;127;I;126.9044719;0.0000039;1;0;I;127I
53;128;I;127.9058086;0.0000039;0;0;128I;128I
53;129;I;128.9049837;0.0000034;0;0;129I;129I
53;130;I;129.9066702;0.0000034;0;0;130I;130I
53;131;I;130.9061263;0.00000069;0;0;131I;131I
53;132;I;131.9079935;0.0000044;0;0;132I;132I
53;133;I;132.907797;0.000005;0;0;133I;133I
53;134;I;133.9097588;0.0000059;0;0;134I;134I
53;135;I;134.9100488;0.0000058;0;0;135I;135I
53;136;I;135.914604;0.000015;0;0;136I;136I
53;137;I;136.9180282;0.000009;0;0;137I;137I
53;138;I;137.9227264;0.0000064;0;0;138I;138I
53;139;I;138.926506;0.000031;0;0;139I;139I
53;140;I;139.93173;0.0002;0;0;140I;140I
53;141;I;140.93569;0.00215;0;0;141I;141I
53;142;I;141.9412;0.0004;0;0;142I;142I
53;143;I;142.94565;0.00325;0;0;143I;143I
53;144;I;143.95139;0.00435;0;0;144I;144I
53;145;I;144.95605;0.00545;0;0;145I;145I
54;109;Xe;108.95043;0.00032;0;0;109Xe;109Xe
54;110;Xe;109.94426;0.00011;0;0;110Xe;110Xe
54;111;Xe;110.941607;0.000093;0;0;111Xe;111Xe
54;112;Xe;111.935559;0.0000089;0;0;112Xe;112Xe
54;113;Xe;112.9332217;0.0000073;0;0;113Xe;113Xe
54;114;Xe;113.92798;0.000012;0;0;114Xe;114Xe
54;115;Xe;114.926294;0.000013;0;0;115Xe;115Xe
54;116;Xe;115.921581;0.000014;0;0;116Xe;116Xe
54;117;Xe;116.920359;0.000011;0;0;117Xe;117Xe
54;118;Xe;117.916179;0.000011;0;0;118Xe;118Xe
54;119;Xe;118.915411;0.000011;0;0;119Xe;119Xe
54;120;Xe;119.911784;0.000013;0;0;120Xe;120Xe
54;121;Xe;120.911453;0.000011;0;0;121Xe;121Xe
54;122;Xe;121.908368;0.000012;0;0;122Xe;122Xe
54;123;Xe;122.908482;0.00001;0;0;123Xe;123Xe
54;124;Xe;123.905892;0.0000019;0.000952;0.000003;124Xe;124Xe
54;125;Xe;124.9063944;0.000002;0;0;125Xe;125Xe
54;126;Xe;125.9042983;0.0000038;0.00089;0.000002;126Xe;126Xe
54;127;Xe;126.9051829;0.0000044;0;0;127Xe;127Xe
54;128;Xe;127.903531;0.0000011;0.019102;0.000008;128Xe;128Xe
54;129;Xe;128.9047808611;0.000000006;0.264006;0.000082;129Xe;129Xe
54;130;Xe;129.903509349;0.00000001;0.04071;0.000013;130Xe;130Xe
54;131;Xe;130.90508406;0.00000024;0.212324;0.00003;131Xe;131Xe
54;132;Xe;131.9041550856;0.0000000056;0.269086;0.000033;Xe;132Xe
54;133;Xe;132.9059108;0.0000026;0;0;133Xe;133Xe
54;134;Xe;133.90539466;0.0000009;0.104357;0.000021;134Xe;134Xe
54;135;Xe;134.9072278;0.0000045;0;0;135Xe;135Xe
54;136;Xe;135.907214484;0.000000011;0.088573;0.000044;136Xe;136Xe
54;137;Xe;136.91155778;0.00000011;0;0;137Xe;137Xe
54;138;Xe;137.9141463;0.000003;0;0;138Xe;138Xe
54;139;Xe;138.9187922;0.0000023;0;0;139Xe;139Xe
54;140;Xe;139.9216458;0.0000025;0;0;140Xe;140Xe
54;141;Xe;140.9267872;0.0000031;0;0;141Xe;141Xe
54;142;Xe;141.9299731;0.0000029;0;0;142Xe;142Xe
54;143;Xe;142.9353696;0.000005;0;0;143Xe;143Xe
54;144;Xe;143.9389451;0.0000057;0;0;144Xe;144Xe
54;145;Xe;144.94472;0.000012;0;0;145Xe;145Xe
54;146;Xe;145.948518;0.000026;0;0;146Xe;146Xe
54;147;Xe;146.95426;0.00215;0;0;147Xe;147Xe
54;148;Xe;147.95813;0.00215;0;0;148Xe;148Xe
55;112;Cs;111.950309;0.000093;0;0;112Cs;112Cs
55;113;Cs;112.9444291;0.0000093;0;0;113Cs;113Cs
55;114;Cs;113.941296;0.000076;0;0;114Cs;114Cs
55;115;Cs;114.93591;0.00325;0;0;115Cs;115Cs
55;116;Cs;115.93337;0.00115;0;0;116Cs;116Cs
55;117;Cs;116.928617;0.000067;0;0;117Cs;117Cs
55;118;Cs;117.92656;0.000014;0;0;118Cs;118Cs
55;119;Cs;118.922377;0.000015;0;0;119Cs;119Cs
55;120;Cs;119.920677;0.000011;0;0;120Cs;120Cs
55;121;Cs;120.917227;0.000015;0;0;121Cs;121Cs
55;122;Cs;121.916108;0.000036;0;0;122Cs;122Cs
55;123;Cs;122.912996;0.000013;0;0;123Cs;123Cs
55;124;Cs;123.9122578;0.0000089;0;0;124Cs;124Cs
55;125;Cs;124.909728;0.0000083;0;0;125Cs;125Cs
55;126;Cs;125.909446;0.000011;0;0;126Cs;126Cs
55;127;Cs;126.9074174;0.000006;0;0;127Cs;127Cs
55;128;Cs;127.9077487;0.0000058;0;0;128Cs;128Cs
55;129;Cs;128.9060657;0.0000049;0;0;129Cs;129Cs
55;130;Cs;129.9067093;0.000009;0;0;130Cs;130Cs
55;131;Cs;130.9054649;0.0000053;0;0;131Cs;131Cs
55;132;Cs;131.9064339;0.0000021;0;0;132Cs;132Cs
55;133;Cs;132.905451961;0.000000008;1;0;Cs;133Cs
55;134;Cs;133.906718503;0.000000017;0;0;134Cs;134Cs
55;135;Cs;134.905977;0.0000011;0;0;135Cs;135Cs
55;136;Cs;135.9073114;0.000002;0;0;136Cs;136Cs
55;137;Cs;136.90708923;0.00000036;0;0;137Cs;137Cs
55;138;Cs;137.9110171;0.0000098;0;0;138Cs;138Cs
55;139;Cs;138.9133638;0.0000034;0;0;139Cs;139Cs
55;140;Cs;139.9172831;0.0000088;0;0;140Cs;140Cs
55;141;Cs;140.9200455;0.0000098;0;0;141Cs;141Cs
55;142;Cs;141.924296;0.0000079;0;0;142Cs;142Cs
55;143;Cs;142.927349;0.000024;0;0;143Cs;143Cs
55;144;Cs;143.932076;0.000027;0;0;144Cs;144Cs
55;145;Cs;144.935527;0.000012;0;0;145Cs;145Cs
55;146;Cs;145.940344;0.000042;0;0;146Cs;146Cs
55;147;Cs;146.944156;0.000057;0;0;147Cs;147Cs
55;148;Cs;147.94923;0.00062;0;0;148Cs;148Cs
55;149;Cs;148.95302;0.00215;0;0;149Cs;149Cs
55;150;Cs;149.95833;0.00325;0;0;150Cs;150Cs
55;151;Cs;150.96258;0.00435;0;0;151Cs;151Cs
56;114;Ba;113.95066;0.00012;0;0;114Ba;114Ba
56;115;Ba;114.94737;0.00545;0;0;115Ba;115Ba
56;116;Ba;115.94128;0.00325;0;0;116Ba;116Ba
56;117;Ba;116.93814;0.00021;0;0;117Ba;117Ba
56;118;Ba;117.93306;0.00215;0;0;118Ba;118Ba
56;119;Ba;118.93066;0.00021;0;0;119Ba;119Ba
56;120;Ba;119.92605;0.00032;0;0;120Ba;120Ba
56;121;Ba;120.92405;0.00015;0;0;121Ba;121Ba
56;122;Ba;121.919904;0.00003;0;0;122Ba;122Ba
56;123;Ba;122.918781;0.000013;0;0;123Ba;123Ba
56;124;Ba;123.915094;0.000013;0;0;124Ba;124Ba
56;125;Ba;124.914472;0.000012;0;0;125Ba;125Ba
56;126;Ba;125.91125;0.000013;0;0;126Ba;126Ba
56;127;Ba;126.911091;0.000012;0;0;127Ba;127Ba
56;128;Ba;127.908342;0.0000056;0;0;128Ba;128Ba
56;129;Ba;128.908681;0.000011;0;0;129Ba;129Ba
56;130;Ba;129.9063207;0.0000028;0.00106;0.00001;130Ba;130Ba
56;131;Ba;130.906941;0.0000028;0;0;131Ba;131Ba
56;132;Ba;131.9050611;0.0000011;0.00101;0.00001;132Ba;132Ba
56;133;Ba;132.9060074;0.0000011;0;0;133Ba;133Ba
56;134;Ba;133.90450818;0.0000003;0.02417;0.00018;134Ba;134Ba
56;135;Ba;134.90568838;0.00000029;0.06592;0.00012;135Ba;135Ba
56;136;Ba;135.90457573;0.00000029;0.07854;0.00024;136Ba;136Ba
56;137;Ba;136.90582714;0.0000003;0.11232;0.00024;137Ba;137Ba
56;138;Ba;137.905247;0.00000031;0.71698;0.00042;Ba;138Ba
56;139;Ba;138.9088411;0.00000031;0;0;139Ba;139Ba
56;140;Ba;139.9106057;0.0000085;0;0;140Ba;140Ba
56;141;Ba;140.9144033;0.0000057;0;0;141Ba;141Ba
56;142;Ba;141.9164324;0.0000064;0;0;142Ba;142Ba
56;143;Ba;142.9206253;0.0000074;0;0;143Ba;143Ba
56;144;Ba;143.9229549;0.0000077;0;0;144Ba;144Ba
56;145;Ba;144.9275184;0.0000091;0;0;145Ba;145Ba
56;146;Ba;145.930284;0.000022;0;0;146Ba;146Ba
56;147;Ba;146.935304;0.000021;0;0;147Ba;147Ba
56;148;Ba;147.938171;0.000068;0;0;148Ba;148Ba
56;149;Ba;148.94308;0.00215;0;0;149Ba;149Ba
56;150;Ba;149.94605;0.00325;0;0;150Ba;150Ba
56;151;Ba;150.95127;0.00325;0;0;151Ba;151Ba
56;152;Ba;151.95481;0.00435;0;0;152Ba;152Ba
56;153;Ba;152.96036;0.00435;0;0;153Ba;153Ba
57;116;La;115.9563;0.00235;0;0;116La;116La
57;117;La;116.94999;0.00325;0;0;117La;117La
57;118;La;117.94673;0.00325;0;0;118La;118La
57;119;La;118.94099;0.00325;0;0;119La;119La
57;120;La;119.93807;0.00325;0;0;120La;120La
57;121;La;120.93315;0.00325;0;0;121La;121La
57;122;La;121.93071;0.00325;0;0;122La;122La
57;123;La;122.9263;0.00215;0;0;123La;123La
57;124;La;123.924574;0.000061;0;0;124La;124La
57;125;La;124.920816;0.000028;0;0;125La;125La
57;126;La;125.919513;0.000097;0;0;126La;126La
57;127;La;126.916375;0.000028;0;0;127La;127La
57;128;La;127.915592;0.000058;0;0;128La;128La
57;129;La;128.912694;0.000023;0;0;129La;129La
57;130;La;129.912369;0.000028;0;0;130La;130La
57;131;La;130.91007;0.00003;0;0;131La;131La
57;132;La;131.910119;0.000039;0;0;132La;132La
57;133;La;132.908218;0.00003;0;0;133La;133La
57;134;La;133.908514;0.000021;0;0;134La;134La
57;135;La;134.906984;0.00001;0;0;135La;135La
57;136;La;135.907635;0.000057;0;0;136La;136La
57;137;La;136.9064504;0.0000018;0;0;137La;137La
57;138;La;137.9071149;0.0000037;0.0008881;0.0000071;138La;138La
57;139;La;138.9063563;0.0000024;0.9991119;0.0000071;La;139La
57;140;La;139.9094806;0.0000024;0;0;140La;140La
57;141;La;140.910966;0.0000048;0;0;141La;141La
57;142;La;141.9140909;0.0000069;0;0;142La;142La
57;143;La;142.9160795;0.0000079;0;0;143La;143La
57;144;La;143.919646;0.000014;0;0;144La;144La
57;145;La;144.921808;0.000013;0;0;145La;145La
57;146;La;145.925875;0.000036;0;0;146La;146La
57;147;La;146.928418;0.000012;0;0;147La;147La
57;148;La;147.932679;0.000021;0;0;148La;148La
57;149;La;148.93535;0.00021;0;0;149La;149La
57;150;La;149.93947;0.00215;0;0;150La;150La
57;151;La;150.94232;0.00215;0;0;151La;151La
57;152;La;151.94682;0.00325;0;0;152La;152La
57;153;La;152.95036;0.00325;0;0;153La;153La
57;154;La;153.95517;0.00435;0;0;154La;154La
57;155;La;154.95901;0.00435;0;0;155La;155La
58;119;Ce;118.95271;0.00545;0;0;119Ce;119Ce
58;120;Ce;119.94654;0.00545;0;0;120Ce;120Ce
58;121;Ce;120.94335;0.00435;0;0;121Ce;121Ce
58;122;Ce;121.93787;0.00435;0;0;122Ce;122Ce
58;123;Ce;122.93528;0.00325;0;0;123Ce;123Ce
58;124;Ce;123.93031;0.00325;0;0;124Ce;124Ce
58;125;Ce;124.92844;0.00215;0;0;125Ce;125Ce
58;126;Ce;125.923971;0.00003;0;0;126Ce;126Ce
58;127;Ce;126.922727;0.000031;0;0;127Ce;127Ce
58;128;Ce;127.918911;0.00003;0;0;128Ce;128Ce
58;129;Ce;128.918102;0.00003;0;0;129Ce;129Ce
58;130;Ce;129.914736;0.00003;0;0;130Ce;130Ce
58;131;Ce;130.914429;0.000035;0;0;131Ce;131Ce
58;132;Ce;131.911464;0.000022;0;0;132Ce;132Ce
58;133;Ce;132.91152;0.000018;0;0;133Ce;133Ce
58;134;Ce;133.908928;0.000022;0;0;134Ce;134Ce
58;135;Ce;134.909161;0.000011;0;0;135Ce;135Ce
58;136;Ce;135.90712921;0.00000041;0.00185;0.00002;136Ce;136Ce
58;137;Ce;136.90776236;0.00000045;0;0;137Ce;137Ce
58;138;Ce;137.905991;0.000011;0.00251;0.00002;138Ce;138Ce
58;139;Ce;138.9066551;0.0000078;0;0;139Ce;139Ce
58;140;Ce;139.9054431;0.0000023;0.8845;0.00051;Ce;140Ce
58;141;Ce;140.9082807;0.0000023;0;0;141Ce;141Ce
58;142;Ce;141.9092504;0.0000029;0.11114;0.00051;142Ce;142Ce
58;143;Ce;142.9123921;0.0000029;0;0;143Ce;143Ce
58;144;Ce;143.9136529;0.0000034;0;0;144Ce;144Ce
58;145;Ce;144.917265;0.000036;0;0;145Ce;145Ce
58;146;Ce;145.918802;0.000018;0;0;146Ce;146Ce
58;147;Ce;146.9226899;0.0000092;0;0;147Ce;147Ce
58;148;Ce;147.924424;0.000012;0;0;148Ce;148Ce
58;149;Ce;148.928427;0.000011;0;0;149Ce;149Ce
58;150;Ce;149.930384;0.000013;0;0;150Ce;150Ce
58;151;Ce;150.934272;0.000019;0;0;151Ce;151Ce
58;152;Ce;151.9366;0.00215;0;0;152Ce;152Ce
58;153;Ce;152.94093;0.00215;0;0;153Ce;153Ce
58;154;Ce;153.9438;0.00325;0;0;154Ce;154Ce
58;155;Ce;154.94855;0.00435;0;0;155Ce;155Ce
58;156;Ce;155.95183;0.00435;0;0;156Ce;156Ce
58;157;Ce;156.95705;0.00545;0;0;157Ce;157Ce
59;121;Pr;120.95532;0.00545;0;0;121Pr;121Pr
59;122;Pr;121.95175;0.00545;0;0;122Pr;122Pr
59;123;Pr;122.94596;0.00435;0;0;123Pr;123Pr
59;124;Pr;123.94294;0.00435;0;0;124Pr;124Pr
59;125;Pr;124.9377;0.00325;0;0;125Pr;125Pr
59;126;Pr;125.93524;0.00215;0;0;126Pr;126Pr
59;127;Pr;126.93071;0.00215;0;0;127Pr;127Pr
59;128;Pr;127.928791;0.000032;0;0;128Pr;128Pr
59;129;Pr;128.925095;0.000032;0;0;129Pr;129Pr
59;130;Pr;129.92359;0.000069;0;0;130Pr;130Pr
59;131;Pr;130.920235;0.00005;0;0;131Pr;131Pr
59;132;Pr;131.919255;0.000061;0;0;132Pr;132Pr
59;133;Pr;132.916331;0.000013;0;0;133Pr;133Pr
59;134;Pr;133.915697;0.000022;0;0;134Pr;134Pr
59;135;Pr;134.913112;0.000013;0;0;135Pr;135Pr
59;136;Pr;135.912677;0.000012;0;0;136Pr;136Pr
59;137;Pr;136.9106792;0.0000087;0;0;137Pr;137Pr
59;138;Pr;137.910754;0.000015;0;0;138Pr;138Pr
59;139;Pr;138.9089408;0.0000085;0;0;139Pr;139Pr
59;140;Pr;139.9090803;0.0000069;0;0;140Pr;140Pr
59;141;Pr;140.9076576;0.0000023;1;0;Pr;141Pr
59;142;Pr;141.9100496;0.0000023;0;0;142Pr;142Pr
59;143;Pr;142.9108228;0.0000024;0;0;143Pr;143Pr
59;144;Pr;143.9133109;0.0000032;0;0;144Pr;144Pr
59;145;Pr;144.9145182;0.0000078;0;0;145Pr;145Pr
59;146;Pr;145.91768;0.000037;0;0;146Pr;146Pr
59;147;Pr;146.919008;0.000017;0;0;147Pr;147Pr
59;148;Pr;147.92213;0.000016;0;0;148Pr;148Pr
59;149;Pr;148.923736;0.000011;0;0;149Pr;149Pr
59;150;Pr;149.9266765;0.0000097;0;0;150Pr;150Pr
59;151;Pr;150.928309;0.000013;0;0;151Pr;151Pr
59;152;Pr;151.931553;0.00002;0;0;152Pr;152Pr
59;153;Pr;152.933904;0.000013;0;0;153Pr;153Pr
59;154;Pr;153.93753;0.00016;0;0;154Pr;154Pr
59;155;Pr;154.940509;0.000018;0;0;155Pr;155Pr
59;156;Pr;155.94464;0.00325;0;0;156Pr;156Pr
59;157;Pr;156.94789;0.00435;0;0;157Pr;157Pr
59;158;Pr;157.95241;0.00435;0;0;158Pr;158Pr
59;159;Pr;158.95589;0.00545;0;0;159Pr;159Pr
60;124;Nd;123.9522;0.00545;0;0;124Nd;124Nd
60;125;Nd;124.9489;0.00435;0;0;125Nd;125Nd
60;126;Nd;125.94311;0.00325;0;0;126Nd;126Nd
60;127;Nd;126.94038;0.00325;0;0;127Nd;127Nd
60;128;Nd;127.93525;0.00215;0;0;128Nd;128Nd
60;129;Nd;128.9331;0.00225;0;0;129Nd;129Nd
60;130;Nd;129.928506;0.00003;0;0;130Nd;130Nd
60;131;Nd;130.927248;0.00003;0;0;131Nd;131Nd
60;132;Nd;131.923321;0.000026;0;0;132Nd;132Nd
60;133;Nd;132.922348;0.00005;0;0;133Nd;133Nd
60;134;Nd;133.91879;0.000013;0;0;134Nd;134Nd
60;135;Nd;134.918181;0.000021;0;0;135Nd;135Nd
60;136;Nd;135.914976;0.000013;0;0;136Nd;136Nd
60;137;Nd;136.914562;0.000013;0;0;137Nd;137Nd
60;138;Nd;137.91195;0.000012;0;0;138Nd;138Nd
60;139;Nd;138.911954;0.00003;0;0;139Nd;139Nd
60;140;Nd;139.90955;0.000028;0;0;140Nd;140Nd
60;141;Nd;140.9096147;0.0000038;0;0;141Nd;141Nd
